message|labeller_id|label
@AGutierrezVas Este sr Delgado fue incapaz de gobernar una comuna como est central dejo la embarrada ghetos , inmigrantes , desatada la bandas de delincuentes comercio ilegal Quien creía que iba poner en la araucania imposible también me bloqueó.|19|racist
@GatitaPatriota Fuera inmigrantes ilegales!! Basta ya de piñera y sichelitismo!!! Vamos Chile @joseantoniokast|19|racist
@billyned Ya lo expliqué, cuando deja entrar a un millón de ilegales en Alemania, los británicos se convencen de que en la UE ellos no cuentan y tendrán que acoger a una parte de los inmigrantes que Alemania quiera acoger.|19|racist
@ManoloGDelaF Mmm estar en contra de los inmigrantes ilegales sigue siendo muy poco cristiano. Acaso no es tu prójimo?|19|racist
@hectorparraga @Thesaint931 @Alvisepf No pasa un día sin una nueva noticia de magrebíes que revientan los dientes a una chica para robarle, envía a un policía al hospital, crean bandas para atracar a adolescentes, asaltan a ancianas... ¿Cuántas noticias como éstas veías en los 90'? Si es que habías nacido.|19|racist
@thor_fernandez @__iustin @Lady_Delphos @AdictBarcelona Se nota que no vives en un barrio de menas. Os tiene que calar que si no vivís en esos barrios y sufrís sus consecuencias NO podéis opinar de esto. Es un tema MUY delicado y la mayoría decís lo de la diversidad cultural y esas mierdas cuando no tenéis ni puta idea de lo q hablais|19|racist
@publico_es Todos bienen a buscarnos problemas los mallores a cobrar ayudas y medicos gratis y los menores a causarnos 47 millones de euros mensuales a los españoles los 20.000 menas que esamos manteniendo por la cara sin aportar marruecos un soslo euro ese regimen MEDIEBAL TIRANO Y CHANTAGI|19|racist
Todos que siguen pensando y siguen teniendo el mismo discurso de que los inmigrantes que llegan a Canarias vienen huyendo de unas supuestas guerras en sus países que digan cual de esos países están en guerra. Hay que ser gilí poyas para seguir pensando eso.|19|racist
A todos aquellos q no quieren q se devuelvan los menas a su país q se lleven a su casa uno o dos o q vengan a bcn y vean robos atracos trapicheos okupas etc………|19|racist
@syxcxnx Ha bloqueado a todos los musulmanes 💀|19|non-racist
@Alvisepf La agresión sexual a una chica de 17 años en Plentzia se sabe que fueron 3 magrebies, hay un centro de menores en esta localidad, pero no lo verás publicado ni en Deia ni en El Correo.|19|racist
@AveFenixyz @Brigitt93774952 @mecompletocon @Santi_ABASCAL Rojeras, menas, piojoso! Vete por ahí anda racista, yo soy educador social y hago cada día por la gente. Algún día te vas a enterar de cómo se forran tus compis con tu dinero con la excusa del ilegal.|19|non-racist
🔴⚡ La Manada de Bilbao: una mujer española, brutalmente violada por inmigrantes|19|racist
@LorenteMila @ViveQuinto @PoliciaGr Y cuando vuelva a suceder nos volvemos a preocupar por el siguiente agredido. No, hombre, hay que eliminar la causa para no tener que preocuparse por los efectos. Y la causa se llama inmigración ilegal/menas.|19|racist
@amnistiaar Por eso en Polonia no hay ni un solo atentado terrorista islámico, ni MENAS delinquiendo y cometiendo crímenes, ni violaciones en grupo como suelen hacer los inmigrantes ilegales de origen islámico, ni inseguridad en sus calles... Así que ojalá España hiciera lo que hace Polonia.|19|racist
La curiosidad se puso traje discreto y me observaba con unos ojos tan profundos y negros que solo pude imaginar la mirada.|19|non-racist
@lidiampp @silbidodeverano @EricfgYT @premiolonuestro @karolg @NICKIMINAJ So ahora hay que dale la gracias a los españoles por colonizarnos y esclavizarnos? Aparte de que no todos los países latinos no fueron colonizados por españa amor.|19|non-racist
No confundan amor con costumbre. #SiguemeYTeSigo #frases #WEEKENDwithTAEYEON #SiguemeYTeSigoDeVuelta #FraseDelDia #Pfizer #SIGUEME #frasesdeamor #Argentina #SiguemeYTeSigoVOX #FlexibilizacionConsciente #SiguemeYTeSigoYa #FelizMartesATodos #FolloMe #KCAMexico︎ #follo4folloback|19|non-racist
Impresentable como hacen barricadas y exigiendo los inmigrantes ilegales|19|racist
@NoSPDisidentes Una opción le queda a España: las próximas generales. Si como tiene toda la pinta se produce un Pucherazo o se deja votar a los cientos de miles de inmigrantes ilegales que han traído y ganan los Progres-Globalista con Falconetti, la descomposición será total|19|racist
Plaza #GeorgeFloyd simbolo y altar de la delincuencia. #Minneapolis #USA|19|racist
JC Rodríguez como quieres desmarcarte de los delincuentes de la Lista del Tolueno que apoyas, espero se destape pronto tu negocio inmobiliario con los inmigrantes @lateSLB #IzquierdaMiserable|19|racist
@daniela70300023 Es extraño que los estén expulsando (tendría que investigar) porque la Metropole (Francia continente) es muy tolerante con los inmigrantes ilegales, la mayoría son del Magreb y África Subsahariana.|19|racist
Para no ofender a @Twitter, alguien podría decirme cómo referirme al colectivo de inmigrantes ilegales musulmanes que agreden, violan y asesinan compatriota míos? Gracias|19|racist
Detenidos dos ciudadanos rumanos vecinos de Lugo por estafa y coacciones a peregrinos que intimidaban durante la ruta vía @epgalicia|19|racist
Dos ejemplos de la degradación de nuestros barrios. La implantación de las bandas de delincuentes en Madrid es por culpa de la inacción de los políticos progres. Hay que impedir que esta gentuza se vaya de rositas. El 4 de mayo elige España y seguridad.|19|non-racist
50 inmigrantes ilegales ingresan en forma diaria, muchos infectados con Covid y acá el desgobierno con cuarentenas, durante meses destruyendo la economía, las fuentes de trabajo y exigiendo carnet sanitario para viajar... #ChileSinEstadoDeDerecho|19|racist
@sebasugarte Mientras inmigrantes estén entrando en forma ilegal a nuestro país, es difícil que el virus vaya disminuyendo. Esta gente no sólo traen el virus, si no que también malas costumbres y la gran mayoría viene sólo a delinquir; total...Chile es el paraíso de los delincuentes.|19|racist
@LaRegente_ Osea, inmigrantes ilegales, menas, okupas y vagos en general. Vivir de paguitas y subvenciones pagadas con los impuestos de otros.|19|racist
y ya estaría claro q sí cuánto os dan a los inmigrantes al mes? 20000?|19|racist
"Ya sabéis que no se puede decir que son magrebies 🤬 Un grupo de 8 ""son sus costumbres"" agreden a un chico de 16 años en su fiesta de cumpleaños y le roban el móvil - El Diestro"|19|racist
@tigorno @jamonadeloeste &gt;Inmigrantes que delinquen para sobrevivir = Los marroquíes, negros etc. Por eso digo que esos son la mayoría, pero ya hay gente negando que eso es así.|19|racist
Juzg. de 1 Instancia e Instr. nº 2 de Valdemoro acordó este martes la libertad provisional de los dos rumanos detenidos por presunto asesinato. El anciano de Ciudad Real aún en prisión. Me lo expliquen.|19|racist
@rubnpulido @fiscal_es Para los palmeños que lo han perdido todo 15.000€ para que reconstruyen sus vidas. #Inmigrantes #MENAS #Stop|19|racist
Dos menores, uno con antecedentes, detenidos por la muerte de Samuel|19|non-racist
@ierrejon Pues nadie es libre, yo tengo miedo muchas veces de cruzarme con cuatro menas y que me den una paliza para robarme como está pasando en Cataluña.|19|racist
🗣️Muere un hombre por arma de fuego en Ciudad Real de ORIGEN EXTRANJERO y NUMEROSOS ANTECEDENTES policiales al intentar ROBAR en una finca. ➡️Sí el que muere es el PROPIETARIO la noticia hubiera pasado inadvertida, hubiera sido una más. #LaÑEstáEnPeligro|19|racist
"@walidjyounes @pabloharour @PabloEchenique Seguir sí, pero si retuiteas a Abascal no. Mira, es discutible cualquier opción política, pero para mí el que señala a inmigrantes (xenófobo) a niños (""MENAS "") y niega la VdG, como hace este individuo no merece el mínimo respeto, y el que le da voz, tampoco. ¿Queda claro?."|19|non-racist
@Antinoo196 @Pistrol33 @encinedo @navedelmisterio Ya la manada de menas despreciables que violaron salvajemente a esa pobre chica en Barcelona.. Deportación! O esos no, señor sectario? Esos menas eran de Marruecos... Pues a Marruecos, ni uno más! O a tu casa!|19|racist
@_katalio Moderado y racional un tipo que dijo que había que dinamitar la 1-11-14? O el que trata a todas las comunidades mapuches de terroristas ? O es el que trata a todos los inmigrantes de delincuentes? Es un nefasto, esta perfecto en jxc con Bullrich.|19|non-racist
@TomasPeriko @ManuDelMoral12 @_PabloFdez_ Un 50 % de menas delincuentes ya es muchísimo muchísimo muchísimo mas que la media española|19|racist
@lacuarta Después de instigar las marchas de protesta, los insultos y la agresiones en contra de los inmigrantes en Iquique, este nazi insano queda sin piso moral alguno para ponerse a estrilar por huevadas truchas, donde la mayoría son inventadas por el mismo...🤦🏾‍♂️|19|non-racist
@quietpulisia Barcelona se ha convertido en el lugar protegido para antisistemas, perroflautas, menas, gente indocumentada, drogas, etc con el beneplácito de podemos, PSOE y lazis para sacar partido y los sigan votando y vivir del cuento quitando toda potestad a algunos policías otros pasan|19|racist
"Ahh... pero ellos son intocables. Por eso, solo menciono; - La maleta llena de armamento en la playa - El dron que probaba drogas y armamento - La ""nulidad"" de la expulsión de inmigrantes ilegales - La imposibilidad de ver la cámara del caso Pio Nono - Etc Y hay más ejemplos"|19|non-racist
Comunistas Flojos Derrotados !! 🇨🇱☀️🌟 Que los inmigrantes q trabajan en Chile hoy duerman tranquilos !! Le dimos paliza a este Jadue, Bien Patriotas🇨🇱 !! #ChileNoCaerá|19|racist
@lacapital 20 no sé, pero sí empiezan x sacar a todos los inmigrantes ilegales de países limítrofes q viven acá de arriba, y abundan en las villas, se van al sur y sacan a todos los chilenos q solo saben ocupar tierras y en el norte a los bolivianos, paraguayos y peruanos mulas, estamos ahí|19|racist
@TioFonti Nos estamos llenando de delincuentes y criminales que se toman las casas de nuestros compatriotas y además los delitos están cada día en aumento, no mas inmigrantes en Chile y los que están y tengan antecedentes penales expulsados de inmediato!|19|racist
@IvanHC73 Me cuesta Dios y ayuda salir adelante y estos HDLGP con sus mentiras, menas, moros, maricones y mierdas en general derrochando el dinero que debería ser para los Españoles que hemos cotizado toda una vida y que encima no nos dejan jubilarnos, me estoy encendiendo....ufff|19|racist
@HelenBergerL1 Si,en este País defienden y tienen un lugar privilegiado sobre los Chileno los inmigrantes!(Es inaceptable).En la Araucania asesinan a varias personas y parece a estos no importarle.Siendo compatriotas! Los delincuentes orcos!queman stgo y los defienden y lo encubren! Cero norte|19|racist
@RAMONARJONA7 @raquel4801 @dsegoviaatienza ¿Bilbao y Barcelona abiertas? Barcelona, tierra de pantidillas e inmigrantes que robar y matan gente por las calles, guetos constantes y una inseguridad sonada por toda Europa, Bilbao, esa ciudad donde tiene bastante poder Bildu, un partido racista hacia los españoles............|19|racist
@Eirini_ESP No tú no eres racista eres ordenada Los negros en África los chinos en China los rumanos en su país jjjj|19|non-racist
Detenidos dos vecinos de Lérida por saltarse el confinamiento y aparecer borrachos en un coche en Cambrils|19|non-racist
Sigue la avalancha en Andalucía: una veintena de inmigrantes alcanzan la costa en kayaks y pateras:|19|non-racist
@TeideTweet Esta situación (exclusión, discriminación social, etc) más bien me parece que la suelen sufrir otras comunidades nacionales extranjeras/inmigrantes en Canarias que es en la que se situaría a la familia Zapata (latinoamericanos, magrebíes, algunos europeos orientales, negros, etc)|19|racist
La libertad de expresión no es negociable ... #NoALaCensuraEnRedes #Miercoles13sinTwitter #TeamVox⚔💚⚔|19|non-racist
Marruecos encarga a Italia un contrato millonario de dos fragatas Fermm de última generación con misiles a 120 km y tecnología de guerra electrónica. Pero para sanidad, educación y sus menas no tiene dinero y nos lo envía a España.|19|racist
Más de 50.000 personas piden una intervención militar de EEUU en Cuba|19|non-racist
😡🤮¡CIUDAD SIN LEY!😡🤮 #INMIGRANTES AGREDEN y le ROBAN la moto a un repartidor de Glovo en #Barcelona Apóyanos para hacer más vídeos SUSCRIBIÉNDOTE AL CANAL: Ver vídeo aquí: 👇👇👇|19|racist
Una cosita @sanchezcastejon Porqué en vez de gastar nuestro dinero en ninisterios de 💩👈 en Menas, en Marruecos, en banderitas de colores y mil inutilidades más, porqué no lo utilizas en el estudio contra el Cáncer? Ehhhh exxxcoria andante? #DiaContraelCancerdeMama #19Octubre|19|racist
Atentos #maluchapinto esta recibiendo inmigrantes ilegales en su casa|19|racist
Tengo miedo a salir a la calle en Barcelona y que me atraquen 25 menas,me peguen 10 tiros unos argelinos y me okupen el piso 57 moros..que horror!! Jamás se vió tanta violencia en esa ciudad sin ley y sin control si no gobierna mi ultraderecha preferida. Putos racistas de mierda.|19|unknown
Fuera todos los inmigrantes ilegales. #PautaLibre|19|racist
@JulianMaciasT Cualquier individuo tiene derecho a tener la sexualidad que la Naturaleza otorgue , sin molestar . Acoger Menas no estoy de acuerdo .Los Estados tienen obligación de tutelar a los hijos si sus padres los rechazan . De vuelta a su país Las bandas latinas expulsión .🇪🇸💚❤|19|racist
Eso se ha puesto de moda desde que empezaron a invadirnos los ilegales marroquís porque antes los latinos se pegaban de hostias entre ellos y eventualmente,robaban en comercios,pero esa violencia gratuita y violaciones en manada,las han puesto de moda los moros.|19|racist
Apple presenta sus nuevos MacBook con diversos giros interesantes|19|non-racist
@Manolo04865698 Manolooo cuántas medallas pensionadas vannnn.y tu y tu jubilación con un 30% menos que un mozo o erchainas más el30%de cada medicamento....no somos MENAS ni ILEGALES gratis totalmente|19|racist
@Cazatalentos Querido progre de pacotilla a ver si salís cuando haya violencia contra los hombres y los niños matados por sus madres, a ver si salís a protestar cuando las manadas son menas o ilegales...patéticos hipocritas cínicos progres, no tenéis vergüenza|19|racist
Esta semana se pusieron sobre la mesa 2 temas clave para los próximos 4 años. Pensiones y Inmigrantes ilegales. En ambos salen mal los candidatos de Izquierda; -Boric que tuvo que bajar su programa de la web -Yasna al nacionalizar los fondos. Pero el perjudicado” es Sichel.|19|racist
Calle Preciados. Grupo de Menas. Bien vestidos, buenos móviles, yendo de sobrados casi apartándote de la calle, casi empujándo te Mirando bolsos,... Vaya pinta... Estos hacen algo hoy.|19|racist
@sextaNoticias Anulación de la Autonomia Catalana. Detención de toda la @generalitat y puesta a disposición Judicial. 🤔🤔🇪🇸🇪🇸 #TeamVox #HaceFaltaMasVox #SiguemeYTeSigoVOX #SoloQuedaVox #4M #4MVotaDerecha #4MVotaVox #YoConRocioMonasterio #YoVotoARocioMonasterio #ProtejamosMadrid|19|racist
@CapitanBitcoin @pilupitupilar1 Miles y miles de pagas no contributivas a MENAS, inmigrantes ilegales, gentuza perra y haragana....|19|racist
@IreneMontero De verdad! En algún momento usted cambia esa cara de amargada? Sus hijos, a parte de los padres que les han tocado,me dan pena.Supongo que tendrá su casa llena de menas, siendo coherentes no?|19|racist
@pablocasado_ Sí, pero en Andalucía jugando a ser progres y venga a dar el dinero costosamente ganado por los currantes para menas y más efecto llamada. Patán.|19|racist
@m_betancourtm Debe ser que lo inmigrantes ilegales venezolanos tienen la marca del PSUV en la frente para determinar que todo son chavista 😅🤣😂. Que asco ver eso de los propios venezolanos que se creen de una clase superior por entrar legales.|19|racist
Éstos son los angelitos que han sido deportados a Marruecos. Estos Menas tenían antecedentes por agresiones y delincuencia. Deportación para TODOS los MENAS que incumplan la ley. Tres meses ha tardado el Gobierno en obedecer a Vox. Ya era hora.|19|racist
Dos marroquíes detenidos por una violación múltiple a una joven de 19 años en Formentera|19|racist
Esta agresión sexual de Mataró por parte de magrebies, como la mayoría de las ultimas, caen sobre quien no vote a @vox_es Con las reglas de no tener inmigración ilegal y devolver menas estas agresiones no se hubiesen producido. Junto con las bandas latinas son el mayor riesgo.|19|racist
@sanchezcastejon Porque dices que vas a dar dinero a La Palma, si es un préstamo? No les damos nada, les prestamos el dinero como en Lorca!. En Lorca estáis embargando al que no puede devolver el préstamo;pero a los niños de 18 y a los menas sí, para comprar su voto.|19|racist
Cinco detenidos en Zaragoza, dos MENAS domiciliados en sendos centros de acogida de Zaragoza y tres adultos identificados como Jaber S., Kheiddine B. y Mohamed M. por patear a dos amigos y dejar grave a uno para robar un móvil. vía @heraldoes|19|racist
📍 El riesgo de rebrote de #Covid_19 en Cataluña baja a 177, una cifra que no se registraba desde septiembre de 2020. 📍 Siguen bajando los casos activos en Galicia, que suman 2.682.|19|non-racist
@AnabelAlonso_of Por supuesto, los siguientes delitos van a ser, en su mayoría, por inmigrantes ilegales. Es un hecho que los delitos se están multiplicando por esta inmigración ilegal.|19|racist
Avalancha migratoria: más de 19.700 inmigrantes ilegales han llegado a España en lo que va de año, un 40% más que en 2020. La mayoría procede de Argelia y Marruecos. Por @rubnpulido|19|racist
vox_es: RT @AndaluciaVox: Un grupo de inmigrantes magrebíes propina una terrible paliza a un hombre que disfrutaba de sus vacaciones en Almería. La seguridad de los españoles está en riesgo por culpa de la inmigración ilegal. ¡Estos salvajes deben ser …|19|racist
@monroeyfrida @peyopeyo9 Los Jesuitas son una plasta de bosta!! Comunistas, defendiendo delincuentes e inmigrantes!!!|19|racist
@MingAntonioming @ivanedlm @senor_normal Pues como sea marruecos todavía les va a salir mal . Porque la invasión que hubo de magrebíes fue porque el psoe tenia al moro ese en Logroño y nos querían dar cañita 🤣 ojalá les dejaran votar y votaran a vox por subnormales.|19|racist
@CapitanTruenoV @PerujoMaria Nacionales detencion, procesamiento y sentencia. Los inmigrantes ilegales, detención, procesamiento y expulsión de España|19|racist
@canete707 Que tal si se da todos los espacios del Vaticano a los inmigrantes ilegales que quieren invadir Europa.|19|racist
@Skoknic Hacer una estimación de la ilegalidad es muy difícil, sobre todo si no hay series de tiempo hacia atrás. Además, los inmigrantes ilegales habitualmente se rehúsan a contestar encuestas, aunque no sean estudios del gobierno|19|racist
Detenidos 33 hombres por violar en Francia a una mujer de 60 años a la que su marido drogaba|19|non-racist
@elisabet_im @LRsecreta Esperemos que con la derecha se haga la purga de ilegales y menas. Cada uno de vuelta a su país. No estamos para mantener a nadie. Da igual que sean chinos o rusos. En España se debe entrar legalmente.|19|racist
@GabrielaMirella Somos un grupo llamado Fuera Venezolanos del Peru que nacio porque estamos hartos de los inmigrantes venezolanos con su horrible comportamiento matonesco y tambien por los peruanos(nas) que fueron victimas de su despiadada de estos delincuentes venezolanos hacia los peruanos(na|19|racist
@meganoticiascl Espero que eche a todos los inmigrantes ilegales para sus países estamos apestado ver qué nuestro país y ciudades son un basural por la llegada de ellos que creció la delincuencia, hace sus necesidades en la calle y ya uno no puede andar tranquila en la calle por favor|19|racist
@JovenEuropeo Se atreverán a entrar en los barrios musulmanes y demás inmigrantes??|19|racist
@sebastianpinera Ya no queremos más que nos siga hablando de las Vacunas , queremos que vaya A la Araucania y saquen fletando a todos los de la CAM Y A LOS TERRORISTAS. Y que mande de vuelta a todos los inmigrantes ilegales y que no sigan entrando más!!|19|racist
Juez ordena a administración Biden reanudar política de “Permanecer en México” Inmigrantes ilegales Alejandro Mayorkas Joe Biden |19|racist
@ghost_september @LaVanguardia En q se haga justicia estamos todos de acuerdo. Pero cuando son españoles como la manada de los sanfermines o los futbolistas sale en todos los medios. Cuando son inmigrantes ni lo mencionan. Y si son moros menos. De eso nos quejamos de como lo esconden,de como no hay manifestaci|19|racist
"Extraoficial. Todos observamos que Barcelona y Zaragoza son hoy las dos ciudades donde más violencia hay. Pues alguien me ha dicho que a los inmigrantes ilegales procedentes de ""ya sabeis donde"" que se empadronen en Zaragoza le dan pagas más rapido. Porqué será?"|19|racist
"Cuando la policía se refiere a los detenidos en los macrobotellones de Barcelona como ""menores y multirreincidentes"" y ""delincuentes actuando en grupo"", ¿es un eufemismo para no decir bandas latinas y Manadas magrebíes?"|19|racist
@elindepcom @ajsalvador70 Ya sabéis a todos los autónomos @autonomosata, cua ndo votéis en las próximas elecciones, recordad que os subieron la cuota para pagar a inmigrantes, menas, vagos (sindicatos @CCOO @UGT_Comunica ) etc|19|racist
Aquila Capital cierra con Axpo varios contratos de compraventa de energía para un portfolio solar en Portugal|19|non-racist
@CaliuPatriota @IdiazAyuso Cómo se nota que no tienen que vivir con la inseguridad que provocan en los barrios. Me gustaría verles viviendo al lado de un centro de menas y con sus hijos cerca, a ver si pensaban igual. Son unos hipócritas.|19|racist
@chivi45 @paulinadeallend Cuando tenga en su casa a inmigrantes Ilegales y los sustente entonces utilice su buenismo con esta desestabilizacion q nos hace la ONU. Si gana su candidato Boric, ¿la prensa se hará cargo del destrozo del país??!! 😠😠. Les pasaremos la cuenta|19|racist
La administración del presidente #JoeBiden va a utilizar un tercer centro de convenciones para albergar a jóvenes #inmigrantes ilegales.|19|racist
dios los inmigrantes venezolanos siempre me dan muchísima ternura porque dicen maravillas de nuestro país y de los argentinos a pesar de la mierda que es este país los amo a todos|19|racist
España está en manos de los enemigos, analfabetos que nos venden. Ellos se suben el sueldo, a nosotros los impuestos para mantener A MENAS Y A DELINCUENTES. PRESUPUESTOS PARA MIERDA EN LUGAR DE SALUD Y EDUCACION. VETE A LA MIERDA @ionebelarra analfabeta|19|racist
Los sudamericanos acogidos por no se qué de la deuda histórica, después de que Colón muriese hace 500 años . Los menas por la colaboración de Marruecos para impedir la masiva entrada de africanos cuando en España ya no podemos ni censarlos. Rumanos gitanos porque admitimos su...|19|racist
@T13 ordas de Inmigrantes ilegales, terrorismo en Araucanía, Delincuencia desatada, pandemia, y una CC marxista. Esto agota a cualquiera. Se extraña el Chile de antes.|19|racist
"@carla65962203 Eso no tiene límite. Y no entiende ni se debe aceptar, que ante delitos probados, a los inmigrantes ilegales y delincuentes siempre les toque ""prision preventiva"" Y que luego los suelten y vuelvan a delinquir, en cuyo caso a la nueva noticia le agregan que ""tenia antecedentes"""|19|racist
@juanan_mad @MediterraFilm Me gustaría hubiesen filmado a los barcos nodriza, desembarcando a inmigrantes en las pateras, para inmediatamente llamar a las ONGs. Con mucho menos dinero se podría organizar la oferta de Trabajo, se hace con miles de polacas para la fresa 🍓 y chicas Magrebies en Lepe.|19|unknown
Que maravilla sacar a los perros al pinar al lado de casa y ver que la chavalada habitual ha sido sustituida por un grupo de Menas de la casa de acogida que nos han plantado en el pueblo. Que ilusión!|19|racist
#RedesSociales bueno tuvimos unas horas sin redes sociales, Cuba lleva años pero eso no es nada, con Boric no tendremos ni comida ni medicamentos, una ola de inmigrantes y delincuentes y el terrorismo desatado, eso es el #Apocalipsis para Chile|19|racist
@biobio Ponen en riesgo la seguridad del Estado!! Patada en la raja a esos inmigrantes! Seguro todos cn antecedentes penales, x algo se escaparon.|19|racist
🔴 Abascal alerta de la mayor oleada de llegadas de inmigrantes ilegales a nuestro país en años 👉🏻 #⃣ #mil21 #28Julio #Vox #Inmigrantes #Pateras #Inmigraciónirregular #Inmigración #JorgeBuxadé 👥 @Santi_ABASCAL @vox_es|19|racist
@EFR31084999 @vox_es De bulo nada, los menas son parásitos y delincuentes y lo que había que hacer es, según se les detecta, devolverles a su lugar de origen de una patada en el ....|19|racist
@Santi_ABASCAL Fuera moros de España ya, coño, expulsión masiva de esta escoria de gentuza|19|racist
@SabioEspana @policia Balance del socialismo criminal PSOE Unidas Pandemias de Pedro Sánchez: 113.232 muertas, millones en paro, en miseria, censura, recorte en derechos y libertades, impunidad de los sepaRATAS, invasión inmigrantes ilegales, eutanasia, corrupción, violencia... I💚#VOX #SoloQuedaVox|19|racist
@Jeka56678577 A los Jesuitas hay que expulsarlos junto con los inmigrantes que sean delincuentes!!|19|racist
@Cahora Las llegadas de inmigrantes ilegales no cesan. Más de 2.200 en tan solo 12 días. Una media de más de 180 diarios. Canarias ya supera las 10.000 en lo que llevamos de año y Andalucía se sitúa rozando las 7.000. ¿Lo veis en alguna TV?|19|racist
@roja_2010 @La_SER NO , estas para gestionar bien el dinero de los impuestos y NO en Pocilgas Marxistas Progres inmigrantes ilegales y otros Parásitos .|19|racist
@holls74 @janogarcia_ Demagogia va a ser lo q tú sueltes por esa teclita el día q coja a tu hija una manada de menas (dios no lo quiera) y le expliquen el concepto de alianza de civilizaciones en un parque oscuro...|19|racist
@ImperialShinto Pensaba que el pueblo canario estaba despertando. Pero se ve que hay gente que sigue creyendo que los menas alojados en hoteles vienen de una guerra. Una grandisima pena.|19|racist
La banda del botellón que amenaza Madrid: delincuentes muy jóvenes, Menas son MENAS mayormente magrebís.|19|racist
@NoaGresiva Desde que llegaron menas ilegales en tromba y la izquierda les protege se han disparado las manadas que atacan a jóvenes, se han disparado los delitos de homofobia. Desde que llegó podemos se han disparado los delitos de odio, las agresiones y palizas a gente que vota otra cosa|19|racist
"@del_cozar @Macarena_Olona @AgustinRosety @czambranogr @rromerovilches @hermanntertsch @AngelaMulasVOX @GaviraVox Qué somos Campeones en Barrios y en Pobreza, pero no de España, lo somos a nivel Europeo,Andalucía está , que se va a pique... Las Residencias de Ancianos siguen siendo deficientes. Pero el Dinero se va en Menas,lo último el ""Escándalo en Ecija"",y es tal el Escándalo en..."|19|racist
@sheriddan1 @RubenSanchezTW Llamar a alguien maricon cuando lo matan so significa q el asesino lo mate por ser gay. Gay igual que maricon son insultos. Anyway... España de crimen esta muy bajo aparte de barrios inmigrantes/gitanos. Deberias vivir en Haiti o Somalia.|19|racist
La Manada de la #Barceloneta: drogan y violan a una mujer española en Barcelona|19|unknown
Nació en Ciudad Bolívar, en el año 1923, hijo de alemanes inmigrantes luego de la debacle de la Gran Guerra y de su crisis económica y murió en Valencia, Venezuela en el año 2010. Su patio de juego era el río Orinoco, era muy rebelde, tenía un espíritu salvaje.|19|non-racist
@Lobezna9 Los hoteles son para #inmigrantes ilegales 😡|19|racist
Con miedo vivimos los ciudadanos de a pie, los q curramos y levantamos persianas, debido a la creciente inseguridad q hay en las calles por el elevado número de inmigrantes y menas q hay y q van a amedrentarse. Eso a diario (barriada humilde, y sin control policial frecuente)|19|racist
@PabloEchenique No les gustan los que viven a costa de los impuestos de los trabajadores españoles, tampoco esos menas que violan, agreden y roban, tampoco las que pintan cajeros y destruyen mobiliario público, tampoco los perroflautas que dan patadas a nuestros policias ni los defraudadores.|19|racist
#Inmigrantes El desplazamiento de inmigrantes ilegales por varios países sigue siendo una alerta internacional, un caos que se hará cada vez más difícil de controlar. Las imágenes nos asombran y nos dejan mensajes que esto no va a parar porque no hay condiciones para ello.|19|racist
vamos mis negros bellos, ustedes pueden, solo que les falta ponerse las pilas, pero si pueden. Valencia vales verga, chau #PrimeroLaTri|19|unknown
Pues al final los asesinos son de A Coruña y no menas, ni bandas latinas ni nada por el estilo como muchos pensaban. De hecho, hubo dos inmigrantes sin papales que intentaron salvar la vida a Samuel, así que no estaría mal dejar de difundir este tipo de bulos, porfis 🙃|19|non-racist
@manueltb @iBarbarellah @EugeniodOrs_ Esta señora insulta a los MENAS, criminaliza a los inmigrantes y niega la realidad de la violencia de género. ¿Y ustedes se ponen histéricosp orque digo que me da asco? Vaya snowflakes.|19|non-racist
Casi la mitad de los contagiados en Madrid son #inmigrantes @elindepcom #pereznoesraton #saludybienestar Información para decidir|19|racist
@OrbitaEduardo @IndonesiaMar Me pregunto, porqué solo hay dinero para pagarle los estudios y una pensión hasta los 26 a los menas? Ya podrían darles lo mismo a mis 3 hijos!! O es como han nacido aquí y son españoles a ellos no!! Exijo lo mismo para todos!!! Eso si es igualdad!!!|19|racist
Los Marqueses de Galapagar, surgiendo de la nada, alcanzaron las matas altas cotas de la miseria política. 🟩🟩🟩🟩🟩🟩🟩 🟩🟩 #TeamVox⚔💚⚔ #LevantandoEspaña🇪🇸 #NiMinistraNiFeminista 🟩🟩🟩🟩🟩🟩🟩🟩🟩|19|non-racist
@elcolombiano No gustar de actores Negros|19|racist
Más de 3000 inmigrantes han entrado en Lituania desde Bielorrusia este año. La solución es la deportación a su país o países con culturas similares y Europa no es como los países musulmanes aunque las élites progres lo intentan pero lejos de sus chalets🤦🏻‍♂️|19|racist
Un grupo de inmigrantes magrebíes propina una terrible paliza a un hombre que disfrutaba de sus vacaciones en Almería. La seguridad de los españoles está en riesgo por culpa de la inmigración ilegal. ¡Estos salvajes deben ser expulsados de España!|19|racist
@Crr4zyFN Niki te faltan mecanicas ala bestia wey perra vida no mames como odio a los panchitos criticones @NikitoFN07|19|racist
"@Agenda2030_ Vuelven a azuzar la farsa de los ""nancys"" que salen a cazar maricas, olvidando las agresiones y violaciones grupales protagonizadas por bandas de menas y panchitos, que se multiplican en los últimos tiempos con total impunidad."|19|racist
Ni en pedo voy a ponerme algún local a Iquique. Quemaron cosas de guagua. No saben diferenciar lo peligroso de lo inofensivo, lo legal de lo ilegal y quien sabe qué más. #iquique #ilegales #inmigrantes #imperdonable #crimendelesahumanidad|19|racist
